1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: CB0000005ED2C921
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:41:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
9/8/22, 11:11:00 PM,C,12
9/9/22, 3:26:00 AM,C,9.5
9/9/22, 7:41:00 AM,C,8
9/9/22, 11:56:00 AM,C,17.5
9/9/22, 4:11:00 PM,C,19.5
9/9/22, 8:26:00 PM,C,14
9/10/22, 12:41:00 AM,C,12
9/10/22, 4:56:00 AM,C,10
9/10/22, 9:11:00 AM,C,14
9/10/22, 1:26:00 PM,C,25.5
9/10/22, 5:41:00 PM,C,20.5
9/10/22, 9:56:00 PM,C,15.5
9/11/22, 2:11:00 AM,C,13.5
9/11/22, 6:26:00 AM,C,12
9/11/22, 10:41:00 AM,C,18.5
9/11/22, 2:56:00 PM,C,26.5
9/11/22, 7:11:00 PM,C,19
9/11/22, 11:26:00 PM,C,15.5
9/12/22, 3:41:00 AM,C,14.5
9/12/22, 7:56:00 AM,C,14
9/12/22, 12:11:00 PM,C,19.5
9/12/22, 4:26:00 PM,C,22.5
9/12/22, 8:41:00 PM,C,16
9/13/22, 12:56:00 AM,C,12
9/13/22, 5:11:00 AM,C,10.5
9/13/22, 9:26:00 AM,C,12
9/13/22, 1:41:00 PM,C,14.5
9/13/22, 5:56:00 PM,C,14
9/13/22, 10:11:00 PM,C,12
9/14/22, 2:26:00 AM,C,10.5
9/14/22, 6:41:00 AM,C,10
9/14/22, 10:56:00 AM,C,13
9/14/22, 3:11:00 PM,C,16
9/14/22, 7:26:00 PM,C,13.5
9/14/22, 11:41:00 PM,C,11.5
9/15/22, 3:56:00 AM,C,10.5
9/15/22, 8:11:00 AM,C,10.5
9/15/22, 12:26:00 PM,C,13
9/15/22, 4:41:00 PM,C,13.5
9/15/22, 8:56:00 PM,C,11
9/16/22, 1:11:00 AM,C,9.5
9/16/22, 5:26:00 AM,C,9
9/16/22, 9:41:00 AM,C,8.5
9/16/22, 1:56:00 PM,C,9.5
9/16/22, 6:11:00 PM,C,9.5
9/16/22, 10:26:00 PM,C,6
9/17/22, 2:41:00 AM,C,4.5
9/17/22, 6:56:00 AM,C,3.5
9/17/22, 11:11:00 AM,C,11.5
9/17/22, 3:26:00 PM,C,13
9/17/22, 7:41:00 PM,C,9
9/17/22, 11:56:00 PM,C,7
9/18/22, 4:11:00 AM,C,6
9/18/22, 8:26:00 AM,C,5.5
9/18/22, 12:41:00 PM,C,19.5
9/18/22, 4:56:00 PM,C,17
9/18/22, 9:11:00 PM,C,10.5
9/19/22, 1:26:00 AM,C,8
9/19/22, 5:41:00 AM,C,6.5
9/19/22, 9:56:00 AM,C,13
9/19/22, 2:11:00 PM,C,23
9/19/22, 6:26:00 PM,C,14.5
9/19/22, 10:41:00 PM,C,10.5
9/20/22, 2:56:00 AM,C,8.5
9/20/22, 7:11:00 AM,C,7.5
9/20/22, 11:26:00 AM,C,17
9/20/22, 3:41:00 PM,C,21.5
9/20/22, 7:56:00 PM,C,12.5
9/21/22, 12:11:00 AM,C,10.5
9/21/22, 4:26:00 AM,C,8
9/21/22, 8:41:00 AM,C,9.5
9/21/22, 12:56:00 PM,C,23
9/21/22, 5:11:00 PM,C,18
9/21/22, 9:26:00 PM,C,12
9/22/22, 1:41:00 AM,C,9.5
9/22/22, 5:56:00 AM,C,7.5
9/22/22, 10:11:00 AM,C,13
9/22/22, 2:26:00 PM,C,18
9/22/22, 6:41:00 PM,C,12.5
9/22/22, 10:56:00 PM,C,10
9/23/22, 3:11:00 AM,C,9.5
9/23/22, 7:26:00 AM,C,9
9/23/22, 11:41:00 AM,C,9.5
9/23/22, 3:56:00 PM,C,10.5
9/23/22, 8:11:00 PM,C,9
9/24/22, 12:26:00 AM,C,8
9/24/22, 4:41:00 AM,C,6
9/24/22, 8:56:00 AM,C,8
9/24/22, 1:11:00 PM,C,21.5
9/24/22, 5:26:00 PM,C,17
9/24/22, 9:41:00 PM,C,11
9/25/22, 1:56:00 AM,C,9.5
9/25/22, 6:11:00 AM,C,8.5
9/25/22, 10:26:00 AM,C,17
9/25/22, 2:41:00 PM,C,24.5
9/25/22, 6:56:00 PM,C,15.5
9/25/22, 11:11:00 PM,C,12.5
9/26/22, 3:26:00 AM,C,11
9/26/22, 7:41:00 AM,C,10.5
9/26/22, 11:56:00 AM,C,20
9/26/22, 4:11:00 PM,C,21.5
9/26/22, 8:26:00 PM,C,14.5
9/27/22, 12:41:00 AM,C,13
9/27/22, 4:56:00 AM,C,12
9/27/22, 9:11:00 AM,C,14
9/27/22, 1:26:00 PM,C,25
9/27/22, 5:41:00 PM,C,19
9/27/22, 9:56:00 PM,C,14.5
9/28/22, 2:11:00 AM,C,12.5
9/28/22, 6:26:00 AM,C,11.5
9/28/22, 10:41:00 AM,C,13
9/28/22, 2:56:00 PM,C,13
9/28/22, 7:11:00 PM,C,11
9/28/22, 11:26:00 PM,C,9.5
9/29/22, 3:41:00 AM,C,8
9/29/22, 7:56:00 AM,C,8
9/29/22, 12:11:00 PM,C,13
9/29/22, 4:26:00 PM,C,11
9/29/22, 8:41:00 PM,C,10
9/30/22, 12:56:00 AM,C,8
9/30/22, 5:11:00 AM,C,7
9/30/22, 9:26:00 AM,C,10.5
9/30/22, 1:41:00 PM,C,22.5
9/30/22, 5:56:00 PM,C,15.5
9/30/22, 10:11:00 PM,C,11.5
10/1/22, 2:26:00 AM,C,10.5
10/1/22, 6:41:00 AM,C,10
10/1/22, 10:56:00 AM,C,17.5
10/1/22, 3:11:00 PM,C,22.5
10/1/22, 7:26:00 PM,C,14.5
10/1/22, 11:41:00 PM,C,12.5
10/2/22, 3:56:00 AM,C,11
10/2/22, 8:11:00 AM,C,11
10/2/22, 12:26:00 PM,C,22.5
10/2/22, 4:41:00 PM,C,20.5
10/2/22, 8:56:00 PM,C,14.5
10/3/22, 1:11:00 AM,C,12
10/3/22, 5:26:00 AM,C,10.5
10/3/22, 9:41:00 AM,C,14.5
10/3/22, 1:56:00 PM,C,24.5
10/3/22, 6:11:00 PM,C,17.5
10/3/22, 10:26:00 PM,C,13
10/4/22, 2:41:00 AM,C,12
10/4/22, 6:56:00 AM,C,11
10/4/22, 11:11:00 AM,C,18
10/4/22, 3:26:00 PM,C,20.5
10/4/22, 7:41:00 PM,C,15
10/4/22, 11:56:00 PM,C,11.5
10/5/22, 4:11:00 AM,C,10
10/5/22, 8:26:00 AM,C,10
10/5/22, 12:41:00 PM,C,22
10/5/22, 4:56:00 PM,C,20
