1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: DA00000053A1B821
Is Mission Active?  true
Mission Start:  Sat Jul 20 10:40:00 PDT 2019
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2124
Total Samples:  2124
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
9/16/19 8:25:00 AM,C,4.5
9/16/19 12:40:00 PM,C,6.5
9/16/19 4:55:00 PM,C,6.5
9/16/19 9:10:00 PM,C,5
9/17/19 1:25:00 AM,C,5
9/17/19 5:40:00 AM,C,4.5
9/17/19 9:55:00 AM,C,4.5
9/17/19 2:10:00 PM,C,5
9/17/19 6:25:00 PM,C,5.5
9/17/19 10:40:00 PM,C,5.5
9/18/19 2:55:00 AM,C,4.5
9/18/19 7:10:00 AM,C,4.5
9/18/19 11:25:00 AM,C,6.5
9/18/19 3:40:00 PM,C,7.5
9/18/19 7:55:00 PM,C,6
9/19/19 12:10:00 AM,C,5.5
9/19/19 4:25:00 AM,C,5
9/19/19 8:40:00 AM,C,6.5
9/19/19 12:55:00 PM,C,8.5
9/19/19 5:10:00 PM,C,8
9/19/19 9:25:00 PM,C,6
9/20/19 1:40:00 AM,C,6
9/20/19 5:55:00 AM,C,6
9/20/19 10:10:00 AM,C,7
9/20/19 2:25:00 PM,C,9
9/20/19 6:40:00 PM,C,8
9/20/19 10:55:00 PM,C,6
9/21/19 3:10:00 AM,C,5.5
9/21/19 7:25:00 AM,C,6
9/21/19 11:40:00 AM,C,7.5
9/21/19 3:55:00 PM,C,9
9/21/19 8:10:00 PM,C,8
9/22/19 12:25:00 AM,C,7.5
9/22/19 4:40:00 AM,C,7.5
9/22/19 8:55:00 AM,C,7.5
9/22/19 1:10:00 PM,C,8.5
9/22/19 5:25:00 PM,C,8.5
9/22/19 9:40:00 PM,C,7.5
9/23/19 1:55:00 AM,C,7.5
9/23/19 6:10:00 AM,C,6
9/23/19 10:25:00 AM,C,5.5
9/23/19 2:40:00 PM,C,5.5
9/23/19 6:55:00 PM,C,5
9/23/19 11:10:00 PM,C,6
9/24/19 3:25:00 AM,C,6.5
9/24/19 7:40:00 AM,C,5
9/24/19 11:55:00 AM,C,7
9/24/19 4:10:00 PM,C,6.5
9/24/19 8:25:00 PM,C,5.5
9/25/19 12:40:00 AM,C,6
9/25/19 4:55:00 AM,C,5.5
9/25/19 9:10:00 AM,C,6
9/25/19 1:25:00 PM,C,7.5
9/25/19 5:40:00 PM,C,6.5
9/25/19 9:55:00 PM,C,5
9/26/19 2:10:00 AM,C,6.5
9/26/19 6:25:00 AM,C,6.5
9/26/19 10:40:00 AM,C,8
9/26/19 2:55:00 PM,C,7
9/26/19 7:10:00 PM,C,4
9/26/19 11:25:00 PM,C,2.5
9/27/19 3:40:00 AM,C,3.5
9/27/19 7:55:00 AM,C,1
9/27/19 12:10:00 PM,C,0.5
9/27/19 4:25:00 PM,C,0.5
9/27/19 8:40:00 PM,C,-0.5
9/28/19 12:55:00 AM,C,-1
9/28/19 5:10:00 AM,C,-1
9/28/19 9:25:00 AM,C,1
9/28/19 1:40:00 PM,C,4
9/28/19 5:55:00 PM,C,2
9/28/19 10:10:00 PM,C,1.5
9/29/19 2:25:00 AM,C,1
9/29/19 6:40:00 AM,C,-0.5
9/29/19 10:55:00 AM,C,1.5
9/29/19 3:10:00 PM,C,1.5
9/29/19 7:25:00 PM,C,0.5
9/29/19 11:40:00 PM,C,-0.5
9/30/19 3:55:00 AM,C,-0.5
9/30/19 8:10:00 AM,C,0
9/30/19 12:25:00 PM,C,4
9/30/19 4:40:00 PM,C,2
9/30/19 8:55:00 PM,C,0
10/1/19 1:10:00 AM,C,0
10/1/19 5:25:00 AM,C,-0.5
10/1/19 9:40:00 AM,C,3
10/1/19 1:55:00 PM,C,5
10/1/19 6:10:00 PM,C,4
10/1/19 10:25:00 PM,C,2
10/2/19 2:40:00 AM,C,1.5
10/2/19 6:55:00 AM,C,1.5
10/2/19 11:10:00 AM,C,5
10/2/19 3:25:00 PM,C,7
10/2/19 7:40:00 PM,C,4.5
10/2/19 11:55:00 PM,C,3
10/3/19 4:10:00 AM,C,2
10/3/19 8:25:00 AM,C,2
10/3/19 12:40:00 PM,C,2.5
10/3/19 4:55:00 PM,C,2.5
10/3/19 9:10:00 PM,C,2
10/4/19 1:25:00 AM,C,1.5
10/4/19 5:40:00 AM,C,0.5
10/4/19 9:55:00 AM,C,0
10/4/19 2:10:00 PM,C,1.5
10/4/19 6:25:00 PM,C,2
10/4/19 10:40:00 PM,C,1.5
10/5/19 2:55:00 AM,C,1.5
10/5/19 7:10:00 AM,C,1.5
10/5/19 11:25:00 AM,C,2.5
10/5/19 3:40:00 PM,C,4
10/5/19 7:55:00 PM,C,2.5
10/6/19 12:10:00 AM,C,0.5
10/6/19 4:25:00 AM,C,0
10/6/19 8:40:00 AM,C,2
10/6/19 12:55:00 PM,C,6.5
10/6/19 5:10:00 PM,C,6.5
10/6/19 9:25:00 PM,C,5
10/7/19 1:40:00 AM,C,6
10/7/19 5:55:00 AM,C,3
10/7/19 10:10:00 AM,C,4.5
10/7/19 2:25:00 PM,C,7.5
10/7/19 6:40:00 PM,C,6
10/7/19 10:55:00 PM,C,2
10/8/19 3:10:00 AM,C,0
10/8/19 7:25:00 AM,C,-1
10/8/19 11:40:00 AM,C,-2
10/8/19 3:55:00 PM,C,-1.5
10/8/19 8:10:00 PM,C,-3
10/9/19 12:25:00 AM,C,-5.5
10/9/19 4:40:00 AM,C,-7
10/9/19 8:55:00 AM,C,-4.5
10/9/19 1:10:00 PM,C,-1.5
10/9/19 5:25:00 PM,C,-2
10/9/19 9:40:00 PM,C,-3.5
10/10/19 1:55:00 AM,C,-3.5
10/10/19 6:10:00 AM,C,-3
10/10/19 10:25:00 AM,C,1.5
10/10/19 2:40:00 PM,C,3.5
10/10/19 6:55:00 PM,C,1.5
10/10/19 11:10:00 PM,C,2.5
10/11/19 3:25:00 AM,C,3
10/11/19 7:40:00 AM,C,3
10/11/19 11:55:00 AM,C,8.5
10/11/19 4:10:00 PM,C,6.5
10/11/19 8:25:00 PM,C,5
10/12/19 12:40:00 AM,C,5
10/12/19 4:55:00 AM,C,4.5
10/12/19 9:10:00 AM,C,5.5
10/12/19 1:25:00 PM,C,7.5
10/12/19 5:40:00 PM,C,7
10/12/19 9:55:00 PM,C,4.5
10/13/19 2:10:00 AM,C,4
10/13/19 6:25:00 AM,C,3.5
10/13/19 10:40:00 AM,C,4
10/13/19 2:55:00 PM,C,3.5
10/13/19 7:10:00 PM,C,2
10/13/19 11:25:00 PM,C,1
10/14/19 3:40:00 AM,C,0
10/14/19 7:55:00 AM,C,-0.5
10/14/19 12:10:00 PM,C,5.5
10/14/19 4:25:00 PM,C,4.5
10/14/19 8:40:00 PM,C,3.5
10/15/19 12:55:00 AM,C,5
10/15/19 5:10:00 AM,C,5.5
10/15/19 9:25:00 AM,C,6.5
10/15/19 1:40:00 PM,C,6.5
10/15/19 5:55:00 PM,C,4
10/15/19 10:10:00 PM,C,4.5
10/16/19 2:25:00 AM,C,5
10/16/19 6:40:00 AM,C,2.5
10/16/19 10:55:00 AM,C,4
10/16/19 3:10:00 PM,C,5
10/16/19 7:25:00 PM,C,4.5
10/16/19 11:40:00 PM,C,1
10/17/19 3:55:00 AM,C,2
10/17/19 8:10:00 AM,C,1.5
10/17/19 12:25:00 PM,C,1.5
10/17/19 4:40:00 PM,C,2
10/17/19 8:55:00 PM,C,0
10/18/19 1:10:00 AM,C,0
10/18/19 5:25:00 AM,C,0
10/18/19 9:40:00 AM,C,0
10/18/19 1:55:00 PM,C,0.5
10/18/19 6:10:00 PM,C,0
10/18/19 10:25:00 PM,C,0
10/19/19 2:40:00 AM,C,0
10/19/19 6:55:00 AM,C,0
10/19/19 11:10:00 AM,C,0.5
10/19/19 3:25:00 PM,C,0.5
10/19/19 7:40:00 PM,C,-0.5
10/19/19 11:55:00 PM,C,-0.5
10/20/19 4:10:00 AM,C,-0.5
10/20/19 8:25:00 AM,C,-1
10/20/19 12:40:00 PM,C,-0.5
10/20/19 4:55:00 PM,C,0
10/20/19 9:10:00 PM,C,0.5
10/21/19 1:25:00 AM,C,0.5
10/21/19 5:40:00 AM,C,0.5
10/21/19 9:55:00 AM,C,1
10/21/19 2:10:00 PM,C,1
10/21/19 6:25:00 PM,C,3.5
10/21/19 10:40:00 PM,C,5.5
10/22/19 2:55:00 AM,C,4
10/22/19 7:10:00 AM,C,2
10/22/19 11:25:00 AM,C,2.5
10/22/19 3:40:00 PM,C,2.5
10/22/19 7:55:00 PM,C,1.5
10/23/19 12:10:00 AM,C,0.5
10/23/19 4:25:00 AM,C,-0.5
10/23/19 8:40:00 AM,C,0.5
10/23/19 12:55:00 PM,C,4.5
10/23/19 5:10:00 PM,C,3.5
10/23/19 9:25:00 PM,C,3
10/24/19 1:40:00 AM,C,2.5
10/24/19 5:55:00 AM,C,3
10/24/19 10:10:00 AM,C,4.5
10/24/19 2:25:00 PM,C,4
10/24/19 6:40:00 PM,C,3.5
10/24/19 10:55:00 PM,C,5
10/25/19 3:10:00 AM,C,6.5
10/25/19 7:25:00 AM,C,6.5
10/25/19 11:40:00 AM,C,3.5
10/25/19 3:55:00 PM,C,0.5
10/25/19 8:10:00 PM,C,0
10/26/19 12:25:00 AM,C,-1
10/26/19 4:40:00 AM,C,-2
10/26/19 8:55:00 AM,C,-1.5
10/26/19 1:10:00 PM,C,0.5
10/26/19 5:25:00 PM,C,0
10/26/19 9:40:00 PM,C,-1
10/27/19 1:55:00 AM,C,-1.5
10/27/19 6:10:00 AM,C,-2
10/27/19 10:25:00 AM,C,0.5
10/27/19 2:40:00 PM,C,1.5
10/27/19 6:55:00 PM,C,-1.5
10/27/19 11:10:00 PM,C,-2
10/28/19 3:25:00 AM,C,-2
10/28/19 7:40:00 AM,C,-2
10/28/19 11:55:00 AM,C,2
10/28/19 4:10:00 PM,C,1.5
10/28/19 8:25:00 PM,C,-1.5
10/29/19 12:40:00 AM,C,-3
10/29/19 4:55:00 AM,C,-4.5
10/29/19 9:10:00 AM,C,-4
10/29/19 1:25:00 PM,C,0.5
10/29/19 5:40:00 PM,C,-2
10/29/19 9:55:00 PM,C,-3
10/30/19 2:10:00 AM,C,-2.5
10/30/19 6:25:00 AM,C,-0.5
10/30/19 10:40:00 AM,C,4
10/30/19 2:55:00 PM,C,4.5
10/30/19 7:10:00 PM,C,2.5
10/30/19 11:25:00 PM,C,1.5
10/31/19 3:40:00 AM,C,1
10/31/19 7:55:00 AM,C,-0.5
10/31/19 12:10:00 PM,C,3.5
10/31/19 4:25:00 PM,C,2
10/31/19 8:40:00 PM,C,1
11/1/19 12:55:00 AM,C,1.5
11/1/19 5:10:00 AM,C,2
11/1/19 9:25:00 AM,C,5
11/1/19 1:40:00 PM,C,8
11/1/19 5:55:00 PM,C,5
11/1/19 10:10:00 PM,C,4
11/2/19 2:25:00 AM,C,4
11/2/19 6:40:00 AM,C,4
11/2/19 10:55:00 AM,C,7.5
11/2/19 3:10:00 PM,C,7
11/2/19 7:25:00 PM,C,4.5
11/2/19 11:40:00 PM,C,3
11/3/19 2:55:00 AM,C,2
11/3/19 7:10:00 AM,C,2
11/3/19 11:25:00 AM,C,6
11/3/19 3:40:00 PM,C,5
11/3/19 7:55:00 PM,C,3.5
11/4/19 12:10:00 AM,C,3
11/4/19 4:25:00 AM,C,2.5
11/4/19 8:40:00 AM,C,4
11/4/19 12:55:00 PM,C,8
11/4/19 5:10:00 PM,C,4
11/4/19 9:25:00 PM,C,3
11/5/19 1:40:00 AM,C,2
11/5/19 5:55:00 AM,C,2.5
11/5/19 10:10:00 AM,C,6.5
11/5/19 2:25:00 PM,C,6
11/5/19 6:40:00 PM,C,4
11/5/19 10:55:00 PM,C,4
11/6/19 3:10:00 AM,C,2.5
11/6/19 7:25:00 AM,C,3
11/6/19 11:40:00 AM,C,7
11/6/19 3:55:00 PM,C,6
11/6/19 8:10:00 PM,C,5
11/7/19 12:25:00 AM,C,4.5
11/7/19 4:40:00 AM,C,4
11/7/19 8:55:00 AM,C,6.5
11/7/19 1:10:00 PM,C,10
11/7/19 5:25:00 PM,C,7.5
11/7/19 9:40:00 PM,C,8
11/8/19 1:55:00 AM,C,9.5
11/8/19 6:10:00 AM,C,9.5
11/8/19 10:25:00 AM,C,12.5
11/8/19 2:40:00 PM,C,9.5
11/8/19 6:55:00 PM,C,6
11/8/19 11:10:00 PM,C,6
11/9/19 3:25:00 AM,C,4
11/9/19 7:40:00 AM,C,3.5
11/9/19 11:55:00 AM,C,4
11/9/19 4:10:00 PM,C,4
11/9/19 8:25:00 PM,C,3.5
11/10/19 12:40:00 AM,C,3.5
11/10/19 4:55:00 AM,C,3.5
11/10/19 9:10:00 AM,C,4.5
11/10/19 1:25:00 PM,C,5.5
11/10/19 5:40:00 PM,C,3
11/10/19 9:55:00 PM,C,1
11/11/19 2:10:00 AM,C,3
11/11/19 6:25:00 AM,C,2.5
11/11/19 10:40:00 AM,C,5.5
11/11/19 2:55:00 PM,C,6
11/11/19 7:10:00 PM,C,5
11/11/19 11:25:00 PM,C,6.5
