1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: A70000005EDF6D21
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:40:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
9/27/22, 9:10:00 AM,C,11
9/27/22, 1:25:00 PM,C,14.5
9/27/22, 5:40:00 PM,C,13.5
9/27/22, 9:55:00 PM,C,11.5
9/28/22, 2:10:00 AM,C,10.5
9/28/22, 6:25:00 AM,C,10.5
9/28/22, 10:40:00 AM,C,10.5
9/28/22, 2:55:00 PM,C,10.5
9/28/22, 7:10:00 PM,C,9.5
9/28/22, 11:25:00 PM,C,8.5
9/29/22, 3:40:00 AM,C,8
9/29/22, 7:55:00 AM,C,7.5
9/29/22, 12:10:00 PM,C,9
9/29/22, 4:25:00 PM,C,8.5
9/29/22, 8:40:00 PM,C,8.5
9/30/22, 12:55:00 AM,C,8
9/30/22, 5:10:00 AM,C,7.5
9/30/22, 9:25:00 AM,C,7.5
9/30/22, 1:40:00 PM,C,10.5
9/30/22, 5:55:00 PM,C,11
9/30/22, 10:10:00 PM,C,9.5
10/1/22, 2:25:00 AM,C,9.5
10/1/22, 6:40:00 AM,C,9
10/1/22, 10:55:00 AM,C,11
10/1/22, 3:10:00 PM,C,12.5
10/1/22, 7:25:00 PM,C,12
10/1/22, 11:40:00 PM,C,11
10/2/22, 3:55:00 AM,C,10.5
10/2/22, 8:10:00 AM,C,10
10/2/22, 12:25:00 PM,C,12.5
10/2/22, 4:40:00 PM,C,13.5
10/2/22, 8:55:00 PM,C,12
10/3/22, 1:10:00 AM,C,11
10/3/22, 5:25:00 AM,C,10
10/3/22, 9:40:00 AM,C,11
10/3/22, 1:55:00 PM,C,13.5
10/3/22, 6:10:00 PM,C,13
10/3/22, 10:25:00 PM,C,11
10/4/22, 2:40:00 AM,C,10.5
10/4/22, 6:55:00 AM,C,10
10/4/22, 11:10:00 AM,C,12
10/4/22, 3:25:00 PM,C,13
10/4/22, 7:40:00 PM,C,12
10/4/22, 11:55:00 PM,C,10.5
10/5/22, 4:10:00 AM,C,9.5
10/5/22, 8:25:00 AM,C,9.5
10/5/22, 12:40:00 PM,C,12
10/5/22, 4:55:00 PM,C,12.5
10/5/22, 9:10:00 PM,C,11
10/6/22, 1:25:00 AM,C,10.5
10/6/22, 5:40:00 AM,C,10.5
10/6/22, 9:55:00 AM,C,11.5
10/6/22, 2:10:00 PM,C,13.5
10/6/22, 6:25:00 PM,C,13.5
10/6/22, 10:40:00 PM,C,12
10/7/22, 2:55:00 AM,C,11.5
10/7/22, 7:10:00 AM,C,11
10/7/22, 11:25:00 AM,C,13
10/7/22, 3:40:00 PM,C,14
10/7/22, 7:55:00 PM,C,13
10/8/22, 12:10:00 AM,C,12
10/8/22, 4:25:00 AM,C,11
10/8/22, 8:40:00 AM,C,11
10/8/22, 12:55:00 PM,C,13.5
10/8/22, 5:10:00 PM,C,13.5
10/8/22, 9:25:00 PM,C,12
10/9/22, 1:40:00 AM,C,11
10/9/22, 5:55:00 AM,C,10.5
10/9/22, 10:10:00 AM,C,11.5
10/9/22, 2:25:00 PM,C,13.5
10/9/22, 6:40:00 PM,C,13
10/9/22, 10:55:00 PM,C,11
10/10/22, 3:10:00 AM,C,10.5
10/10/22, 7:25:00 AM,C,10
10/10/22, 11:40:00 AM,C,11.5
10/10/22, 3:55:00 PM,C,11.5
10/10/22, 8:10:00 PM,C,10.5
10/11/22, 12:25:00 AM,C,8
10/11/22, 4:40:00 AM,C,7.5
10/11/22, 8:55:00 AM,C,6.5
10/11/22, 1:10:00 PM,C,9.5
10/11/22, 5:25:00 PM,C,9.5
10/11/22, 9:40:00 PM,C,8
10/12/22, 1:55:00 AM,C,7.5
