1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 98000000569BA021
Is Mission Active?  false
Mission Start:  Sun Jul 18 17:52:00 CEST 2021
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2074
Total Samples:  2074
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
11/1/21, 2:22:00 PM,C,0
11/1/21, 6:37:00 PM,C,0
11/1/21, 10:52:00 PM,C,0
11/2/21, 3:07:00 AM,C,0
11/2/21, 7:22:00 AM,C,0
11/2/21, 11:37:00 AM,C,0
11/2/21, 3:52:00 PM,C,0
11/2/21, 8:07:00 PM,C,0
11/3/21, 12:22:00 AM,C,0
11/3/21, 4:37:00 AM,C,0
11/3/21, 8:52:00 AM,C,0
11/3/21, 1:07:00 PM,C,0
11/3/21, 5:22:00 PM,C,0
11/3/21, 9:37:00 PM,C,0
11/4/21, 1:52:00 AM,C,0
11/4/21, 6:07:00 AM,C,0
11/4/21, 10:22:00 AM,C,0
11/4/21, 2:37:00 PM,C,0
11/4/21, 6:52:00 PM,C,0
11/4/21, 11:07:00 PM,C,0
11/5/21, 3:22:00 AM,C,0
11/5/21, 7:37:00 AM,C,0
11/5/21, 11:52:00 AM,C,0
11/5/21, 4:07:00 PM,C,0
