1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5B00000053CF1A21
Is Mission Active?  true
Mission Start:  Sat Jul 20 10:38:00 PDT 2019
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2124
Total Samples:  2124
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
10/5/19 11:23:00 AM,C,4
10/5/19 3:38:00 PM,C,6
10/5/19 7:53:00 PM,C,5
10/6/19 12:08:00 AM,C,3.5
10/6/19 4:23:00 AM,C,3
10/6/19 8:38:00 AM,C,2.5
10/6/19 12:53:00 PM,C,6.5
10/6/19 5:08:00 PM,C,6.5
10/6/19 9:23:00 PM,C,5
10/7/19 1:38:00 AM,C,4.5
10/7/19 5:53:00 AM,C,4.5
10/7/19 10:08:00 AM,C,4.5
10/7/19 2:23:00 PM,C,6.5
10/7/19 6:38:00 PM,C,7
10/7/19 10:53:00 PM,C,5.5
10/8/19 3:08:00 AM,C,4.5
10/8/19 7:23:00 AM,C,2.5
10/8/19 11:38:00 AM,C,1
10/8/19 3:53:00 PM,C,1
10/8/19 8:08:00 PM,C,1
10/9/19 12:23:00 AM,C,1
10/9/19 4:38:00 AM,C,0.5
10/9/19 8:53:00 AM,C,0.5
10/9/19 1:08:00 PM,C,0.5
10/9/19 5:23:00 PM,C,1
10/9/19 9:38:00 PM,C,0.5
10/10/19 1:53:00 AM,C,0.5
10/10/19 6:08:00 AM,C,0.5
10/10/19 10:23:00 AM,C,0.5
10/10/19 2:38:00 PM,C,0.5
10/10/19 6:53:00 PM,C,0.5
10/10/19 11:08:00 PM,C,0.5
10/11/19 3:23:00 AM,C,0.5
10/11/19 7:38:00 AM,C,0.5
10/11/19 11:53:00 AM,C,3.5
10/11/19 4:08:00 PM,C,4
10/11/19 8:23:00 PM,C,3
10/12/19 12:38:00 AM,C,2.5
10/12/19 4:53:00 AM,C,2.5
10/12/19 9:08:00 AM,C,3
10/12/19 1:23:00 PM,C,5
10/12/19 5:38:00 PM,C,5.5
10/12/19 9:53:00 PM,C,5
10/13/19 2:08:00 AM,C,4.5
10/13/19 6:23:00 AM,C,4
10/13/19 10:38:00 AM,C,4.5
10/13/19 2:53:00 PM,C,5.5
10/13/19 7:08:00 PM,C,4.5
10/13/19 11:23:00 PM,C,3.5
10/14/19 3:38:00 AM,C,3
10/14/19 7:53:00 AM,C,2
10/14/19 12:08:00 PM,C,5.5
10/14/19 4:23:00 PM,C,5
10/14/19 8:38:00 PM,C,3.5
10/15/19 12:53:00 AM,C,3.5
10/15/19 5:08:00 AM,C,3.5
10/15/19 9:23:00 AM,C,4
10/15/19 1:38:00 PM,C,5.5
10/15/19 5:53:00 PM,C,4.5
10/15/19 10:08:00 PM,C,4.5
10/16/19 2:23:00 AM,C,4
10/16/19 6:38:00 AM,C,4
10/16/19 10:53:00 AM,C,4.5
10/16/19 3:08:00 PM,C,5
10/16/19 7:23:00 PM,C,5.5
10/16/19 11:38:00 PM,C,2.5
10/17/19 3:53:00 AM,C,5
10/17/19 8:08:00 AM,C,5
10/17/19 12:23:00 PM,C,5
10/17/19 4:38:00 PM,C,5.5
10/17/19 8:53:00 PM,C,3
10/18/19 1:08:00 AM,C,3.5
10/18/19 5:23:00 AM,C,2.5
10/18/19 9:38:00 AM,C,2.5
10/18/19 1:53:00 PM,C,3
10/18/19 6:08:00 PM,C,2.5
10/18/19 10:23:00 PM,C,4.5
10/19/19 2:38:00 AM,C,4
10/19/19 6:53:00 AM,C,3.5
